,name,line
1929,Leonard, You have a drink that'll make him less obnoxious?
1930,Penny, Drinks do not work that way.
1931,Howard," I'd say he was doing fine, look at her, last girl my mom set me up with had a moustache and a vestigial tail."
1932,Sheldon, Sorry I'm late.
1933,Leonard, What happened?
1934,Sheldon," Nothing, I just really didn't want to come. Virgin diet cuba libre please."
1935,Penny, Okay.
1936,Sheldon," In a tall glass, with a lime wedge."
1937,Penny," Oh, I'll wedge it right in there."
1938,Sheldon," So, how's Koothrappali d.... oh my Lord."
1939,Leonard, What?
1940,Sheldon, That's Princess Punchali.
1941,Leonard, I'm pretty sure her name's Lalita.
1942,Sheldon," No, no, Princess Punchali from The Monkey and the Princess."
1943,Howard," Oh, yeah, I tried to watch that online, but they wanted a credit card."
1944,Sheldon, It's a children's story.
1945,Howard," Oh, no it isn't."
1946,Sheldon," When I was a little boy and got sick, which was most of the time, my mother would read it to me. It's about an Indian princess who befriends a monkey, who was mocked by all the other monkeys because he was different. For some reason I related to it quite strongly."
1947,Penny, I know the reason.
1948,Leonard," We all know the reason. Sheldon, what are you getting at?"
1949,Sheldon, That woman looks exactly like the pictures of Princess Punchali in the book. How often does one see a beloved fictional character come to life?
1950,Howard," Every year at Comic Con. Every day at Disneyland you can hire Snow White to come to your house. Course they prefer it if you have a kid, but..."
1951,Raj," Hey guys. This is Lalita Gupta, Lalita this is Leonard and Sheldon and Howard and Penny. Isn't it great, she isn't fat any more!"
1952,Sheldon," Forgive me your highness, for I am but a monkey, and it is in my nature to climb. I did not mean to gaze upon you as you comb your hair."
1953,Lalita, I'm sorry?
1954,Sheldon, You are the living embodiment of the beautiful Princess Punchali.
1955,Lalita," Oh, no kidding? Oh, who is that?"
1956,Sheldon, A beloved character from an Indian folk tale.
1957,Lalita," Oh. Us Indian, or “come to our casino” Indian?"
1958,Sheldon, You Indian.
1959,Lalita, Oh.
1960,Sheldon, The resemblance is remarkable. I can practically smell the lotus blossoms woven into your ebony hair.
1961,Lalita, Thanks. I imagine you smell very nice too.
1962,Sheldon, I shower twice a day and wash my hands as often as I can.
1963,Lalita," Really, so do I."
1964,Raj," But you're a dentist, he's nuts."
1965,Lalita," Don't be insulting Rajesh. So, Sheldon, tell me more about this princess you say I look like."
1966,Sheldon," It was said that the Gods fashioned her eyes out of the stars, and that roses were ashamed to bloom in the presence of her ruby lips."
1967,Lalita, Oh my.
1968,Raj, Back off Sheldon.
1969,Sheldon, What?
1970,Raj, If you do not stop hitting on my lady you will feel the full extent of my wrath.
1971,Sheldon, I'm not hitting on her.
1972,Lalita, And I am not your lady.
1973,Howard, And you have no wrath.
1974,Raj, You are my lady. Our parents said so. We are for all intents and purposes one hundred percent hooked up.
1975,Lalita," Okay, let's get something straight here. The only reason I came tonight was to get my parents off my case, I certainly don't need to be getting this old world crap from you."
1976,Sheldon, Exactly the kind of spirit with which Princess Punchali led the monkeys to freedom.
1977,Raj," Oh, screw Princess Punchali."
1978,Lalita," Hey, you can't talk to me like that."
1979,Raj, But you're not Princess Punchali.
1980,Sheldon," Luckily for you, she could have you beheaded."
1981,Lalita," Sheldon, are you hungry?"
1982,Sheldon, I could eat.
1983,Lalita, Let's go.
1984,Raj, What just happened?
1985,Leonard, Beats the hell out of me.
1986,Howard," I'll tell you what just happened, I just learned how to pick up Indian chicks."
1987,Mrs Koothrappali, What are we supposed to say to Lalita's parents?
1988,Dr Koothrappali," I play golf with her father, I won't be able to look at him."
1989,Raj," Maybe you should keep your eye on the ball, Papa."
1990,Dr Koothrappali," Oh, now you're a funny man? This is not funny, Mr Funny Man."
1991,Leonard," Doctor and Mrs Koothrappali, in all fairness, it wasn't entirely Raj's fault."
1992,Dr Koothrappali, This is a family matter Sheldon.
1993,Leonard," No, I'm Leonard."
1994,Dr Koothrappali," Oh, sorry, you all look alike to us."
1995,Raj," But he's right, Papa, listen to him.  You! You are the one who ruined everything!"
1996,Mrs Koothrappali, Who is it? We can't see.
1997,Dr Koothrappali," Turn us, turn us."
1998,Raj," Go ahead, tell my parents why they won't have any grandchildren."
1999,Sheldon," How would I know, do you have a low sperm count?"
2000,Raj, This has nothing to do with my sperm count.
2001,Mrs Koothrappali," You are wearing the boxers that we sent you, aren't you Rajesh."
2002,Raj, Yes Mommy.
2003,Mrs Koothrappali, Because you know what happens to the samosas when you wear the tidy whities.
2004,Raj," Can we please stop talking about my testicles? Sheldon, tell them what you did."
2005,Sheldon, What did I do?
2006,Leonard, You left with his date. Friends don't do that to each other.
2007,Sheldon," Oh. Alright, noted. Sorry."
2008,Raj, Sorry? That's all you can say is sorry?
2009,Leonard," Take it, Raj. It's more than I've ever gotten."
2010,Sheldon, And may I point out she wouldn't have asked me to go with her if you hadn't been drunk and boring.
2011,Dr Koothrappali, Drunk?
2012,Sheldon," And boring, her words."
2013,Dr Koothrappali," I knew it, he moves to America and becomes an alcoholic."
2014,Raj, I'm not an alcoholic.
2015,Dr Koothrappali, Then why were you drunk?
2016,Raj," It was just this one time, Papa, I swear."
2017,Dr Koothrappali, Are you in denial? Do we have to come over and do an intervention?
2018,Mrs Koothrappali, Don't embarrass him in front of his friends.
2019,Dr Koothrappali," Alright. Carry us outside, we want to talk to you in private."
2020,Raj," But Papa, please...."
2021,Dr Koothrappali," Now, Rajesh."
2022,Raj, I have to go.
2023,Dr Koothrappali, Now listen to me....
2024,Raj, Please wait until I get into the hall.
2025,Sheldon," Okay, well, good night."
2026,Leonard, Hold on. What happened with you and Lalita?
2027,Sheldon," We ate. She lectured me on the link between gum disease and heart attacks, nothing I didn't already know, and I came home."
2028,Leonard, So you're not going to see her again?
2029,Sheldon, Why would I see her again? I already have a dentist.
2030,Leonard, I wonder who's going to tell his parents they're not having grandchildren.
2031,Leonard," I don't believe it, what's gotten into him?"
2032,Penny," Oh, maybe a couple of virgin cuba libres that turned out to be kind of slutty."
2033,Leonard, You didn't?
2034,Penny," Hey, you do your experiments, I do mine."
2035,Leonard," Okay, the X10s are online."
2036,Howard," Gentlemen, I am now about to send a signal from this laptop through our local ISP, racing down fibre-optic cable at the speed of light to San Francisco, bouncing off a satellite in geosynchronous orbit to Lisbon, Portugal, where the data packets will be handed off to submerged transatlantic cables terminating in Halifax, Nova-Scotia, and transferred across the continent via microwave relays back to our ISP and the X10 receiver attached to this  lamp. ."
2037,Sheldon," Look at me, look at me, I've got goosebumps."
2038,Howard, Are we ready on the stereo?
2039,Raj, Go for stereo.
2040,Penny, Hey guys.
2041,All, Hello.
2042,Penny, It's a little loud.
2043,Howard," No problem, turning it down.  San Francisco, Lisbon, Halifax  et voila."
2044,Penny," Okay, thanks."
2045,Leonard," Hang on, hang on, do you not realise what we just did."
2046,Penny," Yeah, you turned your stereo down with your laptop."
2047,Sheldon," No, we turned our stereo down by sending a signal around the world via the internet."
2048,Penny," Oh. You know you can just get one of those universal remotes at Radio Shack, they're really cheap."
2049,Leonard," No, no, no, you don't get it, um, Howard, enable public access."
2050,Howard, Public access enabled.
2051,Penny," Boy, that's brilliant, but I'll see you."
2052,Leonard," No, hang on, hang on.  See!"
2053,Penny, No.
2054,Sheldon," Someone in Sezchuan province, China is using his computer to turn our lights on and off."
2055,Penny," Huh, well that's handy. Um, here's a question, why?"
2056,All together, Because we can.
2057,Sheldon, They found the remote controlled cars.
2058,Penny," Well, wait, wait, what's on top of them."
2059,Leonard," Wireless webcams, wave hello."
2060,Howard," The monster truck is out of Austin, Texas, and the blue Viper is being operated from suburban Tel Aviv."
2061,Sheldon, You may want to put on slacks.
2062,Penny," What?  Ew, stop it, no, leave me alone."
2063,Leonard, Who's running the red Corvette?
2064,Howard, That would be me.
2065,Sheldon," You know, in the future, when we're disembodied brains in jars, we're going to look back on this as eight hours well wasted."
2066,Raj, I don't want to be in a jar. I want my brain in an android body. Eight feet tall and ripped.
2067,Howard, I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. I promised my mother.
2068,Raj, I suppose you could have your android penis circumcised. But that's something your Rabbi would have to discuss with the manufacturers.
2069,Sheldon, Not to mention you'd have to power down on Saturdays.
2070,Leonard," Sheldon, why is this letter in the trash?"
2071,Sheldon," Well, there's always the possibility that a trash can spontaneously formed around the letter, but Occam's Razor would suggest that someone threw it out."
2072,Leonard, It's from the Institute for Experimental Physics. They want us to present our paper on the properties of super solids at the topical conference on Bowes-Einstein condensates.
2073,Sheldon, I know. I read it before I threw it out.
2074,Leonard," Okay... if I may drill down to the bedrock of my question, why did you throw it out."
2075,Sheldon," Because I have no interest in standing in the Rose Room of the Pasadena Marriott in front of a group of judgemental strangers, who wouldn't recognise true genius if it were standing in front of them giving a speech. Which, if I were there, it would be."
2076,Howard," I don't know, Sheldon, those topical conferences on Bowes-Einstein condensates parties are legendary."
2077,Leonard, Forget the parties.
2078,Howard, Forget the parties? What a nerd.
2079,Leonard, Are there any other honours I've gotten that I don't know about? Did UPS drop off a Nobel Prize with my name on it?
2080,Sheldon," Leonard, please don't take this the wrong way, but the day you win a Nobel Prize, is the day I begin my research on the drag co-efficient of tassles on flying carpets."
2081,Raj, Hoo-hoo-hoo. The only thing missing from that insult was “yo mamma.”
2082,Howard," I've got one, hey Leonard, your mamma's research methodology is so flawed...."
2083,Leonard," Shut up, Howard. Sheldon, we have to do this."
2084,Sheldon," No we don't. We have to take in nourishment, expel waste, and inhale enough oxygen to keep ourselves from dying, everything else is optional."
2085,Leonard," Okay, let me put it this way, I'm doing it."
2086,Sheldon, You can't. I'm the lead author.
2087,Leonard," Oh, come on. The only reason you're the lead author is because we went alphabetically."
2088,Sheldon," I let you think we went alphabetically to spare you the humiliation of dealing with the fact that it was my idea. Not to put too fine a point on it, but I was throwing you a bone. You're welcome."
2089,Leonard," Excuse me, I designed the experiment that proved the hypothesis."
2090,Sheldon, It doesn't need proving.
2091,Leonard, So the entire scientific community is just supposed to take your word?
2092,Sheldon," They're not supposed to, but they should."
2093,Leonard," Alright, I don't care what you say, I'm going to the conference and I'm presenting our findings."
2094,Sheldon, And I forbid it.
2095,Leonard, You forbid it?
2096,Sheldon, If I'm not taking credit for our work then nobody is.
2097,Leonard," Oh, you admit that it's our work."
2098,Sheldon," No, once again, I'm throwing you a bone. And once again, you are welcome."
2099,Leonard, Ah!
2100,Howard, Oh no he dit'nt!
2101,Penny," So, how's it going with Sheldon, are you guys still not talking to each other?"
2102,Leonard," Not only is he still not talking to me, but there's this thing he does where he stares at you and tries to get your brain to explode. You know, like in the classic sci-fi movie Scanners?  You know, bzzz-pchew! Never mind. How about this one. It says, “I know my physics, but I'm still a fun guy!”"
2103,Penny," Oh, hey, I didn't know they still made corduroy suits!"
2104,Leonard," They don't, that's why I saved this one."
2105,Penny," Okay, well, let's just see what else you have. Okay, here, take this, and this, and this, and these."
2106,Leonard, Is this all stuff you want me to try on?
2107,Penny," No, this is stuff I want you to throw out."
2108,Leonard, Oh.
2109,Penny," Seriously, don't even give it to charity, you won't be helping anyone. What's this."
2110,Leonard," Oh, that's the bottled city of Kandor."
2111,Penny, Uh-huh.
2112,Leonard," You see, Kandor was the capital city of the planet Krypton, it was miniaturised by Brainiac before Krypton exploded and then rescued by Superman."
2113,Penny," Oh, nice."
2114,Leonard, It's a lot cooler when girls aren't looking at it.
2115,Penny," Here, why don't you put these on while I find a shirt and sport-coat to match."
2116,Leonard," Great, be right back."
2117,Penny," Well, where you going, just put them on."
2118,Leonard, Here?
2119,Penny," Oh, are you shy?"
2120,Leonard," No, I'm not shy."
2121,Penny," Don't worry, I won't look."
2122,Leonard," I know you won't look, why would you look, there's nothing to see, well, not nothing...."
2123,Penny," Sweetie, put the pants on."
2124,Leonard, Putting them on.
2125,Penny," So, you know, isn't there maybe some way you and Sheldon could compromise on this whole presentation thing."
2126,Leonard," No. No. Scientists do not compromise. Our minds are trained to synthesise facts and come to inarguable conclusions. Not to mention, Sheldon is batcrap crazy."
2127,Penny, What is this?
2128,Leonard," Oh, careful. That's my original series Battlestar Galactica flight suit."
2129,Penny," Oh, why didn't you wear it at Halloween?"
2130,Leonard," Because it's not a costume, it's a flight suit."
2131,Penny," Okay, alright, moving on, oh, wow, a paisley shirt."
2132,Leonard," Uh-huh, it goes with my corduroy suit."
2133,Penny," If you mean it should end up in the same place then, I agree. Is this your... your only tie?"
2134,Leonard," Ah. Technically yes, but, if you'll notice, it's reversible. So it works as two."
2135,Penny," Oh, sweetie, I don't think it even works as one. Is this all your clothes?"
2136,Leonard, Yeah. Everything since the eighth grade.
2137,Penny, The... the eighth grade?
2138,Leonard, My last growth spurt.
2139,Penny," Okay, well, I guess we're back to the corduroy suit."
2140,Leonard, Great.
2141,Penny," Yup.  I said no, put it down."
2142,Penny, Hey Sheldon!
2143,Sheldon, Hello Penny.
2144,Penny, Get anything good?
2145,Sheldon," Uh, just the latest copy of Applied Particle Physics Quarterly."
2146,Penny," Oh, you know, that is so weird that yours came and mine didn't. . It was a joke.  Yup, tip your waitresses, I'm here all week."
2147,Sheldon," Penny, just to save you from further awkwardness know that I'm perfectly comfortable with the two of us climbing the stairs in silence."
2148,Penny," Oh yeah, me too. Zip it, lock it.  Put it in your pocket. So you and Leonard..."
2149,Sheldon, Oh dear God!
2150,Penny," Little misunderstanding, huh."
2151,Sheldon, A little misunder.... Galileo and the Pope had a little misunderstanding.
2152,Penny," Anyway, I was talking to Leonard this morning and I think he feels really bad about it."
2153,Sheldon, Huh.
2154,Penny, Well how do you feel?
2155,Sheldon, I don't understand the question.
2156,Penny, Well I'm just asking if it's difficult to be fighting with your best friend.
2157,Sheldon, Oh. I hadn't thought about it like that. I wonder if I've been experiencing physiological manifestations of some sort of unconscious emotional turmoil.
2158,Penny, Wait... what?
2159,Sheldon, I couldn't poop this morning.
2160,Penny," You should just talk to him, I'm sure you guys can work this out."
2161,Sheldon, It's certainly preferable to my plan.
2162,Penny, Which was?
2163,Sheldon, A powerful laxative.
2164,Penny," Okay, so you absolutely should talk to him, look, I know Leonard values you as a friend, and he told me himself that without your little idea there's no way he could have come up with this whole experiment thing."
2165,Sheldon," Excuse me, little idea?"
2166,Penny," Yeah, I mean he tried to explain it to me, I didn't really understand it but..."
2167,Sheldon," Of course you didn't, he said little idea?"
2168,Penny," Uh, well no, no, not in... not in those words."
2169,Sheldon," In what words then, exactly"
2170,Penny," Um, gee, the exact words aren't written... it's more the spirit in which it's"
2171,Sheldon, What did he say?
2172,Penny, You had a lucky hunch.
2173,Leonard," Hey, Sheldon, I've been thinking, instead of arguing about this why don't...."
2174,Sheldon, Don't you ever speak to me again.
2175,Leonard, What... .
2176,Penny," Uh, he... ."
2177,Leonard," Okay, I'm leaving for the conference."
2178,Sheldon, Have fun presenting my lucky hunch.
2179,Leonard, Sheldon I didn't mean it like that.
2180,Sheldon, Then why did you say it.
2181,Leonard," I don't know, I wasn't choosing my..."
2182,Sheldon, Were you trying to impress Penny?
2183,Leonard," No, no not at all. A little bit."
2184,Sheldon, How'd that work out for you?
2185,Penny," Leonard, ready to go?"
2186,Sheldon," Libido 1, truth zero."
2187,Leonard," Okay, I'm going to ask you one more time, we did the work together, lets present the paper together."
2188,Sheldon," And I'm telling you for the last time it's pandering, it's undignified and bite me."
2189,Leonard, Let's go.
2190,Penny, Bye Sheldon.
2191,Sheldon," Goodbye Penny.  Oooh, one of these days, Pkshhhh!"
2192,Penny, There you go.
2193,Leonard," You're right, this side does look better."
2194,Penny," No, no, I didn't say better, I said less stained."
2195,Howard," I just checked the house, there's probably twenty, twenty-five people in there."
2196,Leonard, You're kidding.
2197,Penny, Is that all?
2198,Leonard," All? In particle physics, twenty five is Woodstock."
2199,Penny," Oh, well, then good!"
2200,Leonard," I wasn't expecting such a crowd, I'm a little nervous."
2201,Howard," It's okay, just open with a joke, you'll be fine."
2202,Leonard," A joke. Okay. How about this, um, okay, uh there's this farmer, and he has these chickens, but they won't lay any eggs. So, he calls a physicist to help. The physicist then does some calculations, and he says, um, I have a solution, but it only works with spherical chickens in a vacuum.  Right?"
2203,Penny," Oh, sorry, I've just, I've heard it before."
2204,Howard," Let's roll. Hey, nice suit."
2205,Leonard," It's a classic, right?"
2206,Penny, I really should have brought my own car.
2207,Leonard," So, in conclusion, the data show that at temperatures approaching absolute zero, the moment of inertia changes, and the solid becomes a super-solid, which clearly appears to be a previously unknown state of matter.  Thank you.  Are there any questions?"
2208,Voice, Yeah. What the hell was that?
2209,Leonard, Any other questions?
2210,Sheldon," Doctor Sheldon Cooper here, I am the lead author of this particular paper.  Thank you. And you, sir, you have completely skipped over the part where I was walking through the park, and I saw these children on a merry-go-round, which started me thinking about the moment of inertia in gasses like helium at temperatures approaching absolute zero."
2211,Leonard," I didn't skip it, it's just an anecdote. It's not science."
2212,Sheldon," Oh, I see, was the apple falling on Newton's head, was that just an anecdote?"
2213,Leonard, You are not Isaac Newton.
2214,Sheldon," No, no that's true, gravity would have been apparent to me without the apple."
2215,Leonard, You cannot possibly be that arrogant.
2216,Sheldon," You continue to underestimate me, my good man."
2217,Leonard," Look, if you weren't happy with my presentation then maybe you should have given it with me."
2218,Sheldon," As I have explained repeatedly, unlike you, I don't need validation from lesser minds. No offence."
2219,Leonard," Really, so why did you come?"
2220,Sheldon, Because I knew you'd screw this up.
2221,Leonard, I didn't screw it up.
2222,Sheldon," Oh, please. I admit, that spherical chicken joke, that was hilarious. But it was straight downhill from there."
2223,Leonard," I've had enough of your condescension. Maybe I didn't go to college when I was eleven like you, maybe I got my doctorate at 24 instead of 16, but you are not the only person who is smarter than everyone else in this room. No offense. And I am clearly not the only person who is tormented by insecurity and has an ego in need of constant validation."
2224,Sheldon, So you admit that you're an egotist?
2225,Leonard," Yes.  My name is Dr Leonard Hofstadter, and I could never please my parents so I need to get all my self-esteem from strangers like you. But he's worse."
2226,Sheldon," Okay, that is it."
2227,Leonard, You cannot blow up my head with your mind.
2228,Sheldon, Then I'll settle for an aneurysm.
2229,Leonard, Stop it.
2230,Sheldon," You hit me. You saw him, he hit me."
2231,Leonard, You were trying to blow up my head.
2232,Sheldon, So it was working.
2233,Leonard," It wasn't, it was not, you are a nutcase."
2234,Sheldon," Oh we'll see about that , heads up you people in the front row, this is a splash zone."
2235,Leonard," Stop, stop it, quit it."
2236,Penny, Is this usually how these physics things go?
2237,Howard, More often than you'd think.
2238,Leonard, Vulcan nerve pinch!
2239,Sheldon, You could have offered me a ride home.
2240,Leonard, You're lucky I didn't run you over.
2241,Sheldon," I really don't understand what you're so unhappy about, you begged me to come, I came, there's just no pleasing you."
2242,Leonard," You're right, I'm the problem, I'm the one that needs help."
2243,Sheldon," Well that's not much of an apology, but I'll take it."
2244,Leonard, Excuse me. Is there anything you'd like to apologise for?
2245,Sheldon, Yes. I'm sorry I tried to blow up your head. It was uncalled for.
2246,Howard, You won't believe this.
2247,Raj, Somebody got the whole thing on a cell phone and put it on youtube.
2248,Leonard, What?
2249,Sheldon," Now, who would do that?"
2250,Howard," That would be me. Hey, check it out, it's a featured video. ."
2251,Leonard, Oh jeez. Is this suit really look that bad?
2252,Sheldon," Forget your suit, look at my arms waving, I'm like a flamingo on Ritalin."
2253,Penny," Howard, would you like to explain to me why your facebook page has a picture of me sleeping on your shoulder captioned “Me and my Girlfriend?”"
2254,Howard," Uh-oh, here comes “the talk.”"
2255,Student one, What losers.
2256,Student two, Yeah. Gigantic American geeks.
2257,Student one,  Who's doing that?
2258,Student two," Someone from Pasadena, California named... “Wolowizard.”"
2259,Together, Awesome!
2260,Leonard," See, the liquid metal Terminators were created in the future by Skynet, and Skynet was developed by Miles Dyson, but that future no longer exists, due to Dyson's death in Terminator 2."
2261,Sheldon," Okay, then riddle me this. Assuming all the good Terminators were originally evil Terminators created by Skynet but then reprogrammed by the future John Connor, why would Skynet, an artificial computer intelligence, bother to create a petite hot 17 year-old killer robot?"
2262,Leonard, Skynet is kinky? I don't know.
2263,Sheldon, Artificial intelligences do not have teen fetishes.
2264,Leonard," Alright, oh wait, they use it to in..."
2265,Sheldon," , too late, I win."
2266,Penny, Let's go-oh-oh Ou-oooo-ut tonight. I have to go-oh-oh-oh ou-ooooo-ut tonight.
2267,Leonard, What the hell is that?
2268,Sheldon," I don't know, but if cats could sing, they'd hate it too. ."
2269,Penny," You wanna prowl, be my night owl,  we'll take my...  Hey guys, hi! Where you going?"
2270,Leonard, What? Oh we just had to... mail some letters and  throw away some chicken.
2271,Penny, You'll never guess what just happened.
2272,Leonard," Oh, I give up."
2273,Sheldon," I don't guess. As a scientist I reach conclusions based on observation and experimentation, although as I'm saying this it occurs to me you may have been employing a rhetorical device rendering my response moot."
2274,Penny, What was that?
2275,Leonard," Believe it or not, personal growth. What happened?"
2276,Penny," Alright, remember when I auditioned for that workshop production of Rent, but I didn't get it and I couldn't figure out why?"
2277,Sheldon, I have a conclusion based on an observation.
2278,Leonard, No you don't. No he doesn't.
2279,Penny," Well, the girl they picked to play Mimi, she dropped out and they asked me to replace her."
2280,Leonard," Oh, congratulations, what a lucky break."
2281,Penny," It's not a big deal, just a one night showcase, but they invite a lot of casting people and agents so, you never know."
2282,Sheldon, I think I know.
2283,Leonard, No you don't. He doesn't.
2284,Penny," It's this Friday at eight, you guys want to come?"
2285,Together, No.
2286,Leonard," Because.... uh, Friday, we are attending a symposium on molecular positronium."
2287,Sheldon, I think that's a week from Tuesday at six.
2288,Leonard," No, it's this Friday, at eight."
2289,Penny," Oh, too bad, well, I got to get to rehearsal, see you guys."
2290,Leonard, See you.
2291,Sheldon, You just lied to Penny.
2292,Leonard," Yes, I did."
2293,Sheldon," And you did it so casually, no rapid breathing, no increase in perspiration."
2294,Leonard, So?
2295,Sheldon," So, lack of a physiological response while lying is characteristic of a violent sociopath."
2296,Leonard," Sheldon, are you worried about your safety."
2297,Sheldon," No, I imagine if you were going to kill me you'd have done it a long time ago."
2298,Leonard, That's very true.
2299,Sheldon,"  Leonard,  Leonard,  Leonard..."
2300,Leonard, What?
2301,Sheldon, I need to speak to you.
2302,Leonard, It's two o'clock in the morning
2303,Sheldon, It's important.
2304,Leonard, I highly doubt that. Go away. . Are you still out there?
2305,Sheldon, Yes.
2306,Leonard, What?
2307,Sheldon," You're right, it can wait until morning."
2308,Leonard," What, what, what, what, what?"
2309,Sheldon," Never mind. I clearly woke you up in the middle of a REM cycle, you're in no state to talk."
2310,Leonard," Sheldon, what is it?"
2311,Sheldon, I'm uncomfortable having been included in your lie to Penny.
2312,Leonard, What was I supposed to say.
2313,Sheldon, You could have told her the truth.
2314,Leonard, That would have hurt her feelings.
2315,Sheldon, Is that a relevant factor?
2316,Leonard, Yes.
2317,Sheldon, Then I suppose you could have agreed to go.
2318,Leonard, And what would I have said afterwards?
2319,Sheldon," I would suggest something to the effect of, singing is neither an appropriate vocation nor avocation for you, and if you disagree, I'd recommend you have a CAT scan, to look for a tumour pressing on the cognitive processing centre of your brain."
2320,Leonard," I couldn't say that, I would have to say, you were terrific and I can't wait to hear you sing again."
2321,Sheldon, Why?
2322,Leonard," It's the social protocol, it's what you do when you have a friend who's proud of something they really suck at."
2323,Sheldon, I was not aware of that.
2324,Leonard, Well now you are.
2325,Sheldon," Oh, alright. Leonard."
2326,Leonard, Yes.
2327,Sheldon," When we played chess earlier, you were terrific and I can't wait to play you again. Goodnight."
2328,Sheldon,"  Leonard,  Leonard,  Leonard,  Leonard, ....."
2329,Leonard, Oooaw. This would be so much easier if I were a violent sociopath.  What?
2330,Sheldon," I was analysing our lie, and I believe we're in danger of Penny seeing through the ruse."
2331,Leonard, How?
2332,Sheldon," Simple. If she were to log on to www.socalphysicsgroup.org/activities/other, click on upcoming events, scroll down to seminars, download the pdf schedule, and look for the seminar on molecular positronium, well then, bippidy-boppidy-boo, our pants are metaphorically on fire."
2333,Sheldon," Well, sir, my trousers will not be igniting today."
2334,Sheldon,"  Penny,  Penny,  Penny,  Good morning."
2335,Penny, Do you have any idea what time it is?
2336,Sheldon," Of course I do. My watch is linked to the atomic clock in Boulder, Colorado. It's accurate to one tenth of a second. But as I'm saying this it occurs to me that once again your question may have been rhetorical."
2337,Penny, What do you want?
2338,Sheldon, Remember how Leonard told you we couldn't come to your performance because we were attending a symposium on molecular positronium?
2339,Penny, I remember symposium.
2340,Sheldon," Yes, well, he lied."
2341,Penny," Wait, what?"
2342,Sheldon," He lied, and I'm feeling very uncomfortable about it."
2343,Penny, Well imagine how I'm feeling.
2344,Sheldon, Hungry? Tired? I'm sorry this really isn't my strong suit.
2345,Leonard," You told her I lied, why would you tell her I lied?"
2346,Sheldon, To help you.
2347,Leonard," I'm sorry, I'm not seeing the help."
2348,Sheldon," She was going to see through your lie eventually, so I told her that you were lying to protect me."
2349,Leonard," Oh, I'm getting a bad feeling."
2350,Sheldon," Hunger? Indigestion, I'm sorry I'm really not very good at this. Anyway, Penny now believes that on Friday night, we're going to participate in my cousin Leopold's drug intervention."
2351,Leonard, Your cousin Leopold?
2352,Sheldon," Yea, who most people call Leo, but he also answers to Lee, remember that, it's important."
2353,Leonard, What's important?
2354,Sheldon," Details, Leonard, the success or failure of our deceitful enterprise turns on details."
2355,Leonard, Do you have a cousin Leopold.
2356,Sheldon," No, I made him up. I think you'd call him Lee."
2357,Leonard," I don't get it, I already told her a lie, why replace it with a different lie?"
2358,Sheldon," Well, first of all, your lie was laughably transparent, where mine is exquisitely convoluted. While you were sleeping I was weaving an un-unravelable web."
2359,Leonard, Un-unravelable?
2360,Sheldon," Yes, if she googles Leopold Houston she'll find a facebook page, an online blog depicting his descent into drug use, and a desperate yet hopeful listing on e-harmony.com."
2361,Leonard," Okay, why would I go to a drug intervention for your cousing."
2362,Sheldon," Ah, because it's in Long Beach, and I don't drive."
2363,Leonard, We're going to Long Beach?
2364,Sheldon," No, of course not, there's no cousin Leo, there's no intervention, focus Leonard."
2365,Leonard," Oh, come on!"
2366,Sheldon," We just leave the house on Friday night, and we return in the wee hours emotionally wrung out from the work of convincing Leo to go back into rehab."
2367,Leonard, So he goes back into rehab?
2368,Sheldon," Yes, but, he can relapse if Penny ever invites us to go hear her sing again."
2369,Leonard, You still told her I lied.
2370,Sheldon," For a noble purpose, to spare me the social embarrassment of having a drug-addled first cousin, which I'm assuming is embarrassing, yes?"
2371,Leonard, I don't know. How am I supposed to remember all of this.
2372,Sheldon," That's the best part, you don't have to, see I told Penny that you would be embarrassed, if you knew that she found out that you had lied, so she's agreed to operate as if the original lie was still in force."
2373,Leonard," So she's expecting me to lie about going to a symposium in Pasadena, when in actuality we're pretending to go to a drug intervention in Long Beach?"
2374,Sheldon, Un-unravelable.
2375,Leonard," Oh hey Penny, wow, look at you, all ready for your showcase, you look great."
2376,Penny, Thanks. I just wanted to come by and wish you guys luck with your symposium.
2377,Leonard," Oh, well, thankyou."
2378,Penny," You know, I got to tell you, a lot of friends would let their friend go alone, but that's not who you are, you are the kind of guy who stands by a friend when... when he has a symposium to go to."
2379,Leonard, I don't know what to say.
2380,Penny," It's okay, Leonard"
2381,Leonard," Oh, okay, alright, good."
2382,Howard," Oh boy, group hug."
2383,Penny, Uh-huh!
2384,Howard, Uh-huh?
2385,Penny, Uh-huh!
2386,Howard, Okay. So what's up?
2387,Sheldon," Well, uh, Penny is on her way to perform in a one night showcase production of Rent, which we are unable to attend because we are going to a symposium on molecular positronium, given by Dr Emile Farminfarmian."
2388,Howard," Wait a minute, Farminfarmian is speaking and you're Bogarding the symposium."
2389,Leonard," Howard, I'm sorry... we're... we're"
2390,Howard," No, no, you're quark-blocking us."
2391,Leonard, I don't know what to say.
2392,Howard, Wow.
2393,Leonard," Howard, listen..."
2394,Howard," No, it's okay, it's your Millenium Falcon, you and Chewbacca do whatever you want to do. Me and Princess Leia here will find some other way to spend the evening."
2395,Penny," Howard, wait. Sheldon, I think we should tell them."
2396,Sheldon," Okay, sure. I don't see a problem with that."
2397,Penny," There's no symposium, Leonard lied to me, isn't that right Leonard."
