,name,line
511,Howard," Really? You? Rajesh Koothrapali, spoke to Penny?"
512,Raj," Actually, I was less the chatter than the chattee."
513,Leonard, What did she say? Is she still mad at me?
514,Raj," Well, she was upset at first, but, probably because her sister shot somebody. Then there was something about you and... then she hugged me."
515,Howard, She hugged you? How did she hug you?  Is that her perfume I smell?
516,Raj," intoxicating, isn't it?"
517,Penny, Hi.
518,Leonard, Oh.
519,Penny, What's going on?
520,Leonard," Um, here's the thing.  Penny. Just as Oppenheimer came to regret his contributions to the first atomic bomb, so too I regret my participation in what was, at the very least, an error in judgement. The hallmark of the great human experiment is the willingness to recognise one's mistakes. Some mistakes, such as Madame Curie's discovery of Radium turned out to have great scientific potential even though she would later die a slow, painful death from radiation poisoning. Another example, from the field of ebola research...."
521,Penny, Leonard.
522,Leonard, Yeah.
523,Penny, We're okay.
524,Leonard, Six two inch dowels.
525,Sheldon, Check.
526,Leonard," One package, Phillips head screws."
527,Sheldon, Check.
528,Penny," Guys, seriously, I grew up on a farm, okay, I rebuilt a tractor engine when I was like twelve, I think I can put together a cheap Swedish media centre."
529,Leonard," No, please, we insist, it's the least we can do considering."
530,Sheldon, Considering what? How great this place looks?
531,Howard," Oh boy, I was afraid of this."
532,Leonard, What?
533,Howard, These instructions are a pictographic representation of the least imaginative way to assemble these components. This right here is why Sweden has no space program.
534,Penny," Well, uh, it looked pretty good in the store."
535,Leonard," It is an inefficient design, for example Penny has a flat screen TV, which means all the space behind it is wasted."
536,Sheldon, We could put her stereo back there.
537,Leonard, And control it how?
538,Sheldon," Run an infra-red repeater, photocell here, emitter here, easy peasy."
539,Howard," Good point, how you gonna cool it?"
540,Penny," Hey guys, I got this."
541,Sheldon," Hang on Penny. How about fans, here and here?"
542,Leonard," Also inefficient, and might be loud."
543,Howard," How about liquid coolant? Maybe a little aquarium pump here, run some quarter inch PVC..."
544,Penny," Guys, this is actually really simple."
545,Howard," Hold on, honey, men at work. The PVC comes down here, maybe a little corrugated sheet metal as a radiator here."
546,Leonard," Oh, really, show me where we put a drip tray, a sluice and an overflow reservoir?"
547,Sheldon, And if water is involved we're going to have to ground the crap out of the thing.
548,Penny," Guys, it's hot in here, I think I'll just take off all my clothes."
549,Leonard," Oh, I've got it. How about if we replace panels A, B and F and crossbar H with aircraft grade aluminium."
550,Sheldon," Right, then the entire thing's one big heat sink."
551,Howard," Perfect, Leonard, why don't you and Sheldon go down to the junk yard and pick up about six square metres of scrap aluminium, Raj and I will run down to my lab and get the oxy-acetaline torch."
552,Leonard, Meet back here in an hour?
553,Howard, Done.
554,Leonard, Got it. .
555,Penny," Okay, this place does look pretty good."
556,Howard," Alright, just a few more feet, and.... here we are gentlemen, the Gates of Elzebub."
557,Sheldon, Good lord!
558,Raj, Oooh.
559,Leonard," Don't panic, this is what the last 97 hours have been about."
560,Howard," Stay frosty, there's a horde of armed goblins on the other side of that gate guarding the Sword of Azeroth."
561,Leonard," Warriors, unsheathe your weapons, magic wielders raise your wands."
562,Sheldon, Lock and load.
563,Howard," Raj, blow up the gates."
564,Raj," Blowing the gates. Control, shift, B! Oh, my God, so many goblins!"
565,Howard," Don't just stand there, slash and move, slash and move."
566,Leonard, Stay in formation.
567,Howard," Leonard, you've got one on your tail."
568,Leonard," That's alright, my tail's prehensile, I'll swat him off."
569,Raj, I've got him Leonard. Tonight I spice my meat with goblin blood!
570,Leonard," Raj, no, it's a trap, they're flanking us!"
571,Raj," Oooh, he's got me."
572,Howard," Sheldon, he's got Raj, use your sleath spell. Sheldon! Sheldon!"
573,Sheldon, I've got the Sword of Azeroth!
574,Leonard," Forget the sword, Sheldon, help Raj."
575,Sheldon," There is no more Sheldon, I am the Swordmaster!"
576,Howard, Leonard look out!
577,Leonard," Dammit man, we're dying here."
578,Sheldon," Goodbye, peasants."
579,Leonard, The bastard teleported.
580,Raj, He's selling the Sword of Azeroth on ebay.
581,Leonard," You betrayed us for money, who are you?"
582,Sheldon," I'm a rogue knight elf, don't you people read character descriptions? Wait, wait, wait, somebody just clicked “buy it now.”"
583,Howard, I am the Swordmaster!
584,Sheldon," Wooh, I'm all sweaty, anybody want to log on to second life and go swimming, I just built a virtual pool."
585,Leonard," No, I can't look at you or your avatar right now."
586,Howard, Sounds like your neighbour's home.
587,Leonard, Excuse me.
588,Sheldon, Don't forget the mail you took accidentally on purpose so you'd have an excuse to talk to her.
589,Leonard," Oh, right, right right right right."
590,Howard," Stealing snail mail, very old school, I like it."
591,Leonard," Penny, the mailman did it again, he...  Oh! Sorry."
592,Penny," Um, no, hi Leonard, this is Doug, Doug, this is my neighbour Leonard."
593,Doug, What's up bro.
594,Leonard, Not much. Bro.
595,Penny," Is, is everything okay."
596,Leonard," Uh, yeah, uh, I just, I got your mail again, here."
597,Penny," Thank you, I've got to talk to that mailman."
598,Leonard," Oh no, that's probably not such a good idea. Civil servants have a documented propensity to, you know, snap."
599,Penny," Okay, well, thank you, again."
600,Leonard," No problem. Bye. Oh, and, bye, bro! ."
601,Sheldon, Penny for your thoughts.
602,Raj, What's the matter.
603,Leonard," No, I'm fine. Penny's fine, the guy she's kissing is really fine and..."
604,Howard," Kissing, what kind of kissing? Cheeks? Lips? Chaste? French?"
605,Leonard, What is wrong with you?
606,Howard, I'm a romantic.
607,Sheldon, Please don't tell me that your hopeless infatuation is devolving into pointless jealousy.
608,Leonard," No, I'm not jealous, I'm just a little concerned for her. I didn't like the look of the guy that she was with."
609,Howard, Because he looked better than you?
610,Leonard, Yeah. He was kinda dreamy.
611,Sheldon," Well, at least now you can retrieve the black box from the twisted smouldering wreckage that was once your fantasy of dating her, and analyse the data so that you don't crash into geek mountain again."
612,Howard," I disagree, love is not a sprint, it's a marathon. A relentless pursuit that only ends when she falls into your arms. Or hits you with the pepper spray."
613,Leonard," Well, I'm done with Penny. I'm going to be more realistic and go after someone my own speed."
614,Raj, Like who?
615,Leonard, I don't know. Olivia Geiger?
616,Sheldon, The dietician at the cafeteria with the limp and the lazy eye?
617,Leonard, Yeah.
618,Sheldon," Well, I don't think you have a shot there. I have noticed that Lesley Winkle recently started shaving her legs. Now, given that winter is coming one can only assume that she is signalling sexual availability."
619,Howard," I don't know, you guys work in the same lab."
620,Leonard, So?
621,Howard," There are pitfalls, trust me, I know. When it comes to sexual harassment law I'm... a bit of a self-taught expert."
622,Leonard," Look, Howard, if I were to ask Lesley Winkle out it would just be for dinner, I'm not going to walk into the lab, ask her to strip naked and dance for me."
623,Howard," Oh, then you're probably okay."
624,Leonard, Hello Lesley.
625,Lesley, Hi Leonard.
626,Leonard, Lesley I would like to propose an experiment.
627,Lesley," Goggles, Leonard."
628,Leonard," Right. Lesley, I would like to propose an experiment."
629,Lesley, Hang on. I'm trying to see how long it takes a five hundred kilowatt oxygen iodine laser to heat up my cup o' noodles.
630,Leonard," Pfff, I've done it, about two seconds, 2.6 for minestrone. Anyway, I was thinking more of a bio-social exploration with a neuro-chemical overlay."
631,Lesley," Wait, are you asking me out?"
632,Leonard," I was going to characterise it as the modification of our colleague/friendship paradigm, with the addition of a date-like component. But we don't need to quibble over terminology."
633,Lesley, What sort of experiment would you propose?
634,Leonard," There is a generally accepted pattern in this area, I would pick you up, take you to a restaurant, then we would see a movie, probably a romantic comedy featuring the talents of Hugh Grant or Sandra Bullock."
635,Lesley, Interesting. And would you agree that the primary way we would evaluate either the success or failure of the date would be based on the bio-chemical reaction during the goodnight kiss.
636,Leonard," Heartrate, pheromones, etc, yes."
637,Lesley," Well, why don't we just stipulate that the date goes well and move to the key variable."
638,Leonard," You mean, kiss you now?"
639,Lesley, Yes.
640,Leonard, Can you define the parameters of the kiss?
641,Lesley, Closed mouth but romantic. Mint?
642,Leonard, Thank you. . Shall I count down from three?
643,Lesley," No, I think it needs to be spontaneous."
644,Lesley, What do you think.
645,Leonard," You proposed the experiment, I think you should present your findings first."
646,Lesley," Fair enough. On the plus side, it was a good kiss, reasonable technique, no extraneous spittle. On the other hand, no arousal."
647,Leonard, None?
648,Lesley, None.
649,Leonard," Ah. Well, thank you for your time."
650,Lesley, Thank you.
651,Leonard, None at all?
652,Howard," Sheldon, if you were a robot, and I knew and you didn't, would you want me to tell you?"
653,Sheldon," That depends. When I learn that I'm a robot, will I be able to handle it?"
654,Howard," Maybe, although the history of science-fiction is not on your side."
655,Sheldon," Uh, let me ask you this. When I learn that I'm a robot, would I be bound by Asimov's three laws of robotics?"
656,Raj, You might be bound by them right now.
657,Howard," That's true. Have you ever harmed a human being, or through inaction allowed a human being to come to harm?"
658,Sheldon, Of course not.
659,Howard," Have you ever harmed yourself, or allowed yourself to be harmed except in cases where a human being would have been endangered?"
