,name,line
602,Eliza,Why are you concerned over my ex-boyfriend sends his regards and you think the rest is fairly self-explanatory ?
603,Penny," I'm so sorry, I really thought if you guys went instead of me he wouldn't be such an ass."
604,Eliza,Do you think its likely that I guys went instead of you he wouldn't be such an ass ?
605,Leonard," No, it was a valid hypothesis."
606,Eliza,You are being a bit negative.
607,Sheldon, That was a valid hypothesis? What is happening to you?
608,Eliza,What do you think ?
609,Penny," Really, thank you so much for going and trying you're, uh, you're so terrific. Why don't you put some clothes on, I'll get my purse and dinner is on me, okay?"
610,Eliza,Why do you say your purse and dinner is on you ?
611,Leonard, Really? Great.
612,Eliza,But your purse and dinner is on you .
613,Sheldon," Thank you. You're not done with her, are you?"
614,Eliza,Does it please you to believe I am not done with her ?
615,Leonard, Our babies will be smart and beautiful.
616,Eliza,Earlier you said your God .
617,Sheldon, Not to mention imaginary.
618,Eliza,Do you feel strongly about discussing such things ?
619,Leonard, Is Thai food okay with you Penny?
620,Eliza,What are your feelings now ?
621,Penny, Sure.
622,Eliza,I'm not sure I understand you fully.
623,Sheldon," We can't have Thai food, we had Indian for lunch."
624,Eliza,Please go on.
625,Penny, So?
626,Eliza,What does that suggest to you ?
627,Sheldon, They're both curry based cuisines.
628,Eliza,Do you feel strongly about discussing such things ?
629,Penny, So?
630,Eliza,I'm not sure I understand you fully.
631,Sheldon, They would be gastronomically redundant. I can see we're going to have to spell out everything for this girl.
632,Eliza,You say They would be gastronomically redundant ?
633,Penny, Any ideas Raj?
634,Eliza,Please go on.
635,Howard, Turn left on Lake Street and head up to Colorado. I know a wonderful little sushi bar that has karaoke.
636,Eliza,Can you elaborate on that ?
637,Penny, That sounds like fun.
638,Eliza,What does that suggest to you ?
639,Howard," Baby, baby don't get hooked on me. Uh, baby, baby don't get hooked on me."
640,Eliza,Do you feel strongly about discussing such things ?
641,Sheldon," I don't know what your odds are in the world as a whole, but as far as the population of this car goes, you're a veritable Mack Daddy."
642,Eliza,Do you wish to be able to know what my odds are in the world as a whole ?
643,Leonard," There you go, Pad Thai, no peanuts."
644,Eliza,We were discussing you -- not me.
645,Howard, But does it have peanut oil?
646,Eliza,I'm not sure I understand you fully.
647,Leonard," Uh, I'm not sure, everyone keep an eye on Howard in case he starts to swell up."
648,Eliza,"Realy, everyone ?"
649,Sheldon," Since it's not bee season, you can have my epinephrine."
650,Eliza,Does that suggest anything else which belongs to you ?
651,Raj, Are there any chopsticks?
652,Eliza,What if they were not there any chopsticks? ?
653,Sheldon," You don't need chopsticks, this is Thai food."
654,Eliza,"Oh, I don't need chopsticks ?"
655,Leonard, Here we go.
656,Eliza,Does that have anything to do with the fact that your epinephrine ?
657,Sheldon," Thailand has had the fork since the latter half of the nineteenth century. Interestingly they don't actually put the fork in their mouth, they use it to put the food on a spoon which then goes into their mouth."
658,Eliza,Please go on.
659,Leonard," Ask him for a napkin, I dare you.  I'll get it."
660,Eliza,Do you wish to dare me ?
661,Howard, Do I look puffy? I feel puffy.
662,Eliza,Do you say Do you look puffy? you feel puffy for some special reason ?
663,Penny, Hey Leonard.
664,Eliza,What does that suggest to you ?
665,Leonard," Oh, hi Penny."
666,Eliza,Do you feel strongly about discussing such things ?
667,Penny, Am I interrupting.
668,Eliza,Do you believe you are interrupting ?
669,Leonard, No.
670,Eliza,Why not ?
671,Sheldon," You're not swelling, Howard."
672,Eliza,Do you sometimes wish you were not swelling ?
673,Howard," No, no, look at my fingers, they're like Vienna sausages."
674,Eliza,Is it important that your fingers ?
675,Penny, Sounds like you have company.
676,Eliza,You're not really talking about me -- are you ?
677,Leonard," They're not going anywhere.  So, you're coming home from work. That's great. How was work."
678,Eliza,Perhaps you would like to be coming home from work .
679,Penny," Well, you know, it's the Cheesecake Factory. People order cheesecake, and I bring it to them."
680,Eliza,What are your feelings now ?
681,Leonard," So, you sort of act as a carbohydrate delivery system."
682,Eliza,We were discussing you -- not me.
683,Penny," Yeah, call it whatever you want, I get minimum wage. Yeah, anyways, I was wondering if you could help me out with something, I was...."
684,Eliza,Do you wish that I could help you out with something ?
685,Leonard, Yes.
686,Eliza,I understand.
687,Penny," Oh. Okay, great, I'm having some furniture delivered tomorrow, and I may not be here, so....  Oh! Hel...hello!"
688,Eliza,Is it because you are having some furniture delivered tomorrow that you came to me ?
689,Howard, .
690,Eliza,Lets discuss further why your fingers .
691,Penny, I'm sorry?
692,Eliza,How long have you been sorry? ?
693,Howard, Haven't you ever been told how beautiful you are in flawless Russian?
694,Eliza,What makes you think I am in flawless Russian? ?
695,Penny," No, I haven't."
696,Eliza,Why 'no' ?
697,Howard, Get used to it.
698,Eliza,I'm not sure I understand you fully.
699,Penny," Yeah, I probably won't, but... Hey Sheldon."
700,Eliza,That's quite interesting.
701,Sheldon, Hi.
702,Eliza,Please go on.
703,Penny," Hey Raj!  Still not talking to me, huh?"
704,Eliza,What does that suggest to you ?
705,Sheldon," Don't take it personally, it's his pathology, he can't talk to women."
706,Eliza,Do you feel strongly about discussing such things ?
707,Howard," He can't talk to attractive women, or in your case a cheesecake-scented Goddess!"
708,Eliza,What about your own case a cheesecake-scented Goddess! ?
709,Leonard," So, there's gonna be some furniture delivered?"
710,Eliza,I'm not sure I understand you fully.
711,Penny," Yeah, yeah, if it gets here and I'm not here tomorrow could you just sign for it and have them put it in my apartment."
712,Eliza,What do you know about it gets here and you are not here tomorrow could I just sign for it and have them put it in your apartment ?
713,Leonard," Yeah, no problem."
714,Eliza,Are you saying no just to be negative?
715,Penny," Great, here's my spare key. Thank you."
716,Eliza,Your spare key ?
717,Leonard," Penny, wait."
718,Eliza,Earlier you said your spare key .
719,Penny, Yeah?
720,Eliza,Please go on.
721,Leonard," Um, if you don't have any other plans, do you want to join us for Thai food and a Superman movie marathon?"
722,Eliza,"Really, if I don't have any other plans ?"
723,Penny," A marathon? Wow, how many Superman movies are there?"
724,Eliza,What comes to mind when you ask that ?
725,Sheldon," You're kidding, right?"
726,Eliza,Does it please you to believe I am kidding ?
727,Penny," Yeah, I do like the one where Lois Lane falls from the helicopter and Superman swooshes down and catches her, which one was that?"
728,Eliza,You say Yeah ?
729,"Leonard,Sheldon and Howard together", One. .
730,Eliza,What does that suggest to you ?
731,Sheldon, You realise that scene was rife with scientific inaccuracy.
732,Eliza,"Oh, I realise that scene was rife with scientific inaccuracy ?"
733,Penny," Yes, I know, men can't fly."
734,Eliza,You seem to be quite positive.
735,Sheldon," Oh no, let's assume that they can. Lois Lane is falling, accelerating at an initial rate of 32 feet per second per second. Superman swoops down to save her by reaching out two arms of steel. Miss Lane, who is now travelling at approximately 120 miles per hour, hits them, and is immediately sliced into three equal pieces."
736,Eliza,You are being a bit negative.
737,Leonard," Unless, Superman matches her speed and decelerates."
738,Eliza,Do you feel strongly about discussing such things ?
739,Sheldon," In what space, sir, in what space? She's two feet above the ground. Frankly, if he really loved her, he'd let her hit the pavement. It would be a more merciful death."
740,Eliza,Do you think its likely that he really loved her ?
741,Leonard," Excuse me, your entire argument is predicated on the assumption that Superman's flight is a feat of strength."
742,Eliza,Are you worried about someone else's entire argument is predicated on the assumption that Superman's flight is a feat of strength ?
743,Sheldon," Are you listening to yourself, it is well established that Superman's flight is a feat of strength, it is an extension of his ability to leap tall buildings, an ability he derives from Earth's yellow Sun."
744,Eliza,Would you prefer if I weren't listening to myself ?
745,Howard," Yeah, and you don't have a problem with that, how does he fly at night."
746,Eliza,You're not really talking about me -- are you ?
747,Sheldon," Uh, a combination of the moon's solar reflection and the energy storage capacity of Kryptonian skin cells."
748,Eliza,I'm not sure I understand you fully.
749,Penny, I'm just going to go wash up.
750,Eliza,Do you believe it is normal to be just going to go wash up ?
751,Leonard," I have 26 hundred comic books in there, I challenge you to find a single reference to Kryptonian skin cells."
752,Eliza,You seem to need to challenge me.
753,Sheldon, Challenge accepted.  We're locked out.
754,Eliza,Please go on.
755,Raj," Also, the pretty girl left."
756,Eliza,What does that suggest to you ?
757,Leonard," Okay, her apartment's on the fourth floor but the elevator's broken so you're going to have to  oh, you're just going to be done, okay, cool, thanks. I guess we'll just bring it up ourselves."
758,Eliza,Do you sometimes wish you were just going to be done ?
759,Sheldon, I hardly think so.
760,Eliza,Can you elaborate on that ?
761,Leonard, Why not?
762,Eliza,Have you asked such questions before ?
763,Sheldon," Well, we don't have a dolly, or lifting belts, or any measurable upper body strength."
764,Eliza,Do you feel strongly about discussing such things ?
765,Leonard," We don't need strength, we're physicists. We are the intellectual descendents of Archimedes. Give me a fulcrum and a lever and I can move the Earth, it's just a matter...  I don't have this... I don't have this I don't have this."
766,Eliza,Possibly they are the intellectual descendents of Archimedes .
767,Sheldon, Archimedes would be so proud.
768,Eliza,I'm not sure I understand you fully.
769,Leonard, Do you have any ideas?
770,Eliza,What are your feelings now ?
771,Sheldon," Yes, but they all involve a green lantern and a power ring."
772,Eliza,You are sure.
773,Leonard," Easy, easy  Okay! Now we've got an inclined plane. The force required to lift is reduced by the sine of the angle of the stairs, call it thirty degrees, so about half."
774,Eliza,Please go on.
775,Sheldon, Exactly half.
776,Eliza,What does that suggest to you ?
777,Leonard," Exactly half. Let's push. Okay, see, it's moving, this is easy, all in the math."
778,Eliza,Do you feel strongly about discussing such things ?
779,Sheldon, What's your formula for the corner.
780,Eliza,"Really, my formula for the corner ?"
781,Leonard," What? Oh, okay, uh, okay, yeah, no problem, just come up here and help me pull and turn."
782,Eliza,Why not ?
783,Sheldon," Ah, gravity, thou art a heartless bitch."
784,Eliza,I'm not sure I understand you fully.
785,Sheldon, You do understand that our efforts here will in no way increase the odds of you having sexual congress with this woman?
786,Eliza,We were discussing you -- not me.
